SalesID,OrderDate,StoreID,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount,CostAmount
S01325,2024-10-09,ST08,C0013,P006,1,38.24,0.1,34.42,47.27
S01326,2024-07-05,ST08,C0100,P012,1,107.39,0.1,96.65,31.06
S01327,2023-12-27,ST07,C0052,P011,1,96.17,0.0,96.17,45.75
S01328,2025-03-19,ST02,C0126,P001,2,144.68,0.05,274.89,44.96
S01329,2024-12-12,ST04,C0091,P007,5,124.91,0.15,530.87,238.8
S01330,2025-05-05,ST03,C0162,P036,6,23.33,0.0,139.98,256.74
S01331,2024-11-12,ST07,C0171,P032,6,112.21,0.0,673.26,229.02
S01332,2024-04-19,ST07,C0067,P035,4,24.85,0.0,99.4,211.6
S01333,2024-02-15,ST05,C0114,P021,2,130.5,0.0,261.0,41.1
S01334,2023-06-02,ST03,C0056,P014,2,97.8,0.0,195.6,96.26
S01335,2025-02-17,ST01,C0131,P046,6,33.17,0.0,199.02,306.54
S01336,2023-04-24,ST05,C0156,P049,3,76.91,0.0,230.73,76.56
S01337,2023-08-02,ST03,C0144,P023,6,103.23,0.15,526.47,330.3
S01338,2023-08-18,ST03,C0162,P044,2,63.39,0.15,107.76,105.1
S01339,2024-11-08,ST01,C0104,P023,4,103.23,0.0,412.92,220.2
S01340,2024-11-14,ST04,C0087,P040,3,121.88,0.15,310.79,67.14
S01341,2023-07-11,ST04,C0100,P004,6,112.08,0.15,571.61,71.34
S01342,2023-12-28,ST02,C0063,P031,6,145.67,0.0,874.02,77.64
S01343,2023-03-29,ST05,C0015,P035,4,24.85,0.15,84.49,211.6
S01344,2025-05-03,ST02,C0071,P032,2,112.21,0.0,224.42,76.34
S01345,2024-03-07,ST06,C0172,P032,2,112.21,0.1,201.98,76.34
S01346,2023-02-19,ST02,C0198,P020,6,98.43,0.1,531.52,359.28
S01347,2024-12-03,ST01,C0039,P021,6,130.5,0.0,783.0,123.3
S01348,2024-04-22,ST07,C0199,P015,2,36.23,0.05,68.84,47.08
S01349,2025-06-26,ST05,C0015,P043,6,121.53,0.05,692.72,283.02
S01350,2023-04-05,ST08,C0147,P015,6,36.23,0.0,217.38,141.24
S01351,2024-07-17,ST06,C0017,P025,6,112.7,0.0,676.2,52.02
S01352,2023-03-18,ST06,C0012,P031,3,145.67,0.0,437.01,38.82
S01353,2025-04-28,ST03,C0019,P037,6,142.97,0.15,729.15,55.56
S01354,2023-12-22,ST02,C0095,P005,4,99.71,0.15,339.01,224.0
S01355,2023-07-28,ST02,C0019,P018,5,75.37,0.15,320.32,203.0
S01356,2024-11-02,ST07,C0085,P022,3,102.95,0.0,308.85,89.79
S01357,2024-02-08,ST02,C0172,P037,5,142.97,0.15,607.62,46.3
S01358,2023-04-26,ST04,C0152,P025,5,112.7,0.0,563.5,43.35
S01359,2024-04-24,ST08,C0141,P029,3,106.78,0.0,320.34,159.78
S01360,2023-06-05,ST01,C0123,P004,2,112.08,0.0,224.16,23.78
S01361,2023-02-02,ST07,C0044,P017,2,25.33,0.15,43.06,114.74
S01362,2023-11-22,ST08,C0019,P001,1,144.68,0.0,144.68,22.48
S01363,2025-04-13,ST02,C0170,P047,2,84.64,0.0,169.28,48.54
S01364,2025-02-26,ST04,C0052,P005,6,99.71,0.05,568.35,336.0
S01365,2024-03-01,ST08,C0104,P040,5,121.88,0.1,548.46,111.9
S01366,2025-03-04,ST07,C0117,P042,1,132.25,0.1,119.03,37.04
S01367,2025-05-01,ST04,C0122,P034,1,77.23,0.0,77.23,41.65
S01368,2024-05-14,ST08,C0126,P028,2,93.53,0.0,187.06,79.1
S01369,2023-05-04,ST03,C0198,P039,2,108.79,0.05,206.7,53.3
S01370,2025-05-14,ST01,C0100,P042,4,132.25,0.0,529.0,148.16
S01371,2024-05-06,ST08,C0148,P045,6,128.71,0.1,695.03,278.82
S01372,2024-06-22,ST04,C0091,P027,6,121.52,0.0,729.12,80.46
S01373,2024-02-20,ST05,C0176,P041,2,102.52,0.0,205.04,88.7
S01374,2024-11-13,ST07,C0024,P039,3,108.79,0.0,326.37,79.95
S01375,2025-03-10,ST06,C0008,P013,2,87.68,0.0,175.36,82.22
S01376,2024-02-01,ST01,C0038,P008,2,103.99,0.0,207.98,97.78
S01377,2024-08-05,ST06,C0018,P038,1,124.25,0.0,124.25,55.87
S01378,2024-05-01,ST05,C0097,P032,3,112.21,0.1,302.97,114.51
S01379,2025-04-08,ST05,C0117,P041,4,102.52,0.0,410.08,177.4
S01380,2024-03-14,ST01,C0013,P046,2,33.17,0.05,63.02,102.18
S01381,2023-07-26,ST07,C0119,P036,3,23.33,0.0,69.99,128.37
S01382,2023-03-23,ST07,C0171,P035,4,24.85,0.05,94.43,211.6
S01383,2023-10-08,ST08,C0147,P020,5,98.43,0.05,467.54,299.4
S01384,2024-01-11,ST07,C0023,P020,2,98.43,0.05,187.02,119.76
S01385,2023-05-22,ST01,C0110,P023,3,103.23,0.0,309.69,165.15
S01386,2023-01-10,ST07,C0006,P003,2,37.7,0.0,75.4,64.68
S01387,2024-04-21,ST04,C0179,P021,4,130.5,0.0,522.0,82.2
S01388,2024-11-21,ST07,C0151,P003,3,37.7,0.1,101.79,97.02
S01389,2023-05-05,ST03,C0158,P028,4,93.53,0.05,355.41,158.2
S01390,2023-09-19,ST06,C0029,P006,2,38.24,0.1,68.83,94.54
S01391,2024-05-02,ST04,C0098,P045,3,128.71,0.0,386.13,139.41
S01392,2024-09-18,ST06,C0178,P004,5,112.08,0.05,532.38,59.45
S01393,2024-03-24,ST03,C0003,P047,3,84.64,0.0,253.92,72.81
S01394,2024-11-19,ST03,C0042,P008,4,103.99,0.05,395.16,195.56
S01395,2023-09-30,ST07,C0053,P044,3,63.39,0.0,190.17,157.65
S01396,2024-11-28,ST05,C0081,P006,5,38.24,0.1,172.08,236.35
S01397,2024-12-27,ST06,C0146,P036,5,23.33,0.05,110.82,213.95
S01398,2024-06-27,ST07,C0073,P023,6,103.23,0.05,588.41,330.3
S01399,2024-12-26,ST06,C0077,P016,3,134.43,0.0,403.29,47.97
S01400,2024-05-14,ST05,C0057,P048,6,131.28,0.0,787.68,111.06
S01401,2023-06-21,ST02,C0079,P005,4,99.71,0.1,358.96,224.0
S01402,2025-03-14,ST04,C0151,P039,5,108.79,0.0,543.95,133.25
S01403,2024-02-03,ST05,C0067,P046,5,33.17,0.05,157.56,255.45
S01404,2023-08-16,ST05,C0058,P019,4,49.2,0.0,196.8,189.76
S01405,2024-10-13,ST03,C0135,P002,2,87.83,0.0,175.66,56.54
S01406,2024-08-11,ST06,C0152,P004,5,112.08,0.05,532.38,59.45
S01407,2025-01-24,ST08,C0155,P009,6,128.46,0.0,770.76,108.36
S01408,2023-07-20,ST05,C0172,P037,1,142.97,0.0,142.97,9.26
S01409,2023-03-14,ST01,C0027,P011,5,96.17,0.05,456.81,228.75
S01410,2024-07-23,ST03,C0016,P009,1,128.46,0.05,122.04,18.06
S01411,2024-04-15,ST08,C0012,P049,3,76.91,0.0,230.73,76.56
S01412,2024-12-29,ST04,C0090,P034,3,77.23,0.15,196.94,124.95
S01413,2024-07-12,ST06,C0106,P046,3,33.17,0.05,94.53,153.27
S01414,2024-09-24,ST03,C0034,P038,1,124.25,0.0,124.25,55.87
S01415,2023-09-05,ST05,C0011,P001,3,144.68,0.1,390.64,67.44
S01416,2024-08-13,ST07,C0078,P028,1,93.53,0.0,93.53,39.55
S01417,2024-04-29,ST04,C0157,P047,5,84.64,0.0,423.2,121.35
S01418,2023-09-02,ST06,C0037,P002,1,87.83,0.0,87.83,28.27
S01419,2023-06-21,ST04,C0030,P050,6,61.96,0.05,353.17,347.28
S01420,2023-03-04,ST06,C0101,P022,5,102.95,0.15,437.54,149.65
S01421,2023-05-05,ST04,C0101,P039,3,108.79,0.1,293.73,79.95
S01422,2023-04-11,ST08,C0161,P022,1,102.95,0.1,92.66,29.93
S01423,2024-02-19,ST04,C0021,P028,1,93.53,0.0,93.53,39.55
S01424,2024-02-17,ST05,C0093,P046,2,33.17,0.0,66.34,102.18
S01425,2024-09-30,ST07,C0084,P045,4,128.71,0.0,514.84,185.88
S01426,2024-03-24,ST04,C0019,P006,5,38.24,0.1,172.08,236.35
S01427,2023-10-20,ST04,C0013,P024,3,52.66,0.0,157.98,128.04
S01428,2023-05-19,ST03,C0105,P013,6,87.68,0.15,447.17,246.66
S01429,2025-06-02,ST04,C0009,P009,2,128.46,0.0,256.92,36.12
S01430,2023-01-21,ST03,C0075,P030,3,128.97,0.05,367.56,40.83
S01431,2025-06-04,ST02,C0168,P014,1,97.8,0.0,97.8,48.13
S01432,2023-09-15,ST08,C0170,P015,6,36.23,0.1,195.64,141.24
S01433,2023-04-24,ST07,C0130,P027,5,121.52,0.0,607.6,67.05
S01434,2024-02-04,ST06,C0142,P003,6,37.7,0.15,192.27,194.04
S01435,2023-01-08,ST05,C0146,P010,4,55.91,0.1,201.28,232.36
S01436,2023-03-24,ST02,C0040,P004,6,112.08,0.15,571.61,71.34
S01437,2023-01-14,ST05,C0113,P032,1,112.21,0.05,106.6,38.17
S01438,2023-07-17,ST01,C0049,P017,3,25.33,0.0,75.99,172.11
S01439,2024-01-18,ST03,C0015,P021,2,130.5,0.1,234.9,41.1
S01440,2024-12-16,ST03,C0013,P024,2,52.66,0.1,94.79,85.36
S01441,2024-03-30,ST07,C0072,P040,4,121.88,0.0,487.52,89.52
S01442,2023-12-05,ST06,C0115,P012,6,107.39,0.0,644.34,186.36
S01443,2024-09-26,ST03,C0052,P013,5,87.68,0.0,438.4,205.55
S01444,2023-01-29,ST01,C0060,P040,2,121.88,0.0,243.76,44.76
S01445,2023-03-15,ST07,C0085,P009,5,128.46,0.0,642.3,90.3
S01446,2024-11-14,ST01,C0053,P014,2,97.8,0.0,195.6,96.26
S01447,2023-05-14,ST05,C0051,P015,4,36.23,0.05,137.67,94.16
S01448,2023-08-31,ST02,C0018,P029,6,106.78,0.05,608.65,319.56
S01449,2023-12-24,ST01,C0094,P030,4,128.97,0.05,490.09,54.44
S01450,2024-05-09,ST08,C0199,P010,5,55.91,0.1,251.59,290.45
S01451,2023-06-15,ST06,C0193,P023,2,103.23,0.15,175.49,110.1
S01452,2025-03-26,ST05,C0045,P004,6,112.08,0.0,672.48,71.34
S01453,2023-08-16,ST02,C0015,P014,2,97.8,0.0,195.6,96.26
S01454,2023-12-14,ST05,C0149,P048,4,131.28,0.0,525.12,74.04
S01455,2023-01-12,ST04,C0008,P016,3,134.43,0.15,342.8,47.97
S01456,2025-06-06,ST03,C0012,P009,5,128.46,0.0,642.3,90.3
S01457,2024-10-13,ST01,C0018,P030,1,128.97,0.05,122.52,13.61
S01458,2023-12-17,ST03,C0042,P046,6,33.17,0.0,199.02,306.54
S01459,2025-06-07,ST06,C0014,P019,1,49.2,0.05,46.74,47.44
S01460,2023-08-14,ST05,C0106,P047,6,84.64,0.1,457.06,145.62
S01461,2025-06-25,ST02,C0187,P030,4,128.97,0.15,438.5,54.44
S01462,2023-07-01,ST08,C0177,P041,3,102.52,0.0,307.56,133.05
S01463,2024-10-31,ST03,C0028,P027,3,121.52,0.0,364.56,40.23
S01464,2023-03-27,ST04,C0093,P025,5,112.7,0.05,535.32,43.35
S01465,2024-08-29,ST08,C0174,P010,6,55.91,0.0,335.46,348.54
S01466,2023-07-09,ST02,C0130,P022,2,102.95,0.0,205.9,59.86
S01467,2023-12-21,ST01,C0154,P021,5,130.5,0.15,554.62,102.75
S01468,2025-05-25,ST07,C0099,P022,5,102.95,0.0,514.75,149.65
S01469,2025-05-02,ST03,C0066,P046,2,33.17,0.05,63.02,102.18
S01470,2023-05-25,ST04,C0161,P016,4,134.43,0.1,483.95,63.96
S01471,2024-10-25,ST03,C0020,P050,1,61.96,0.0,61.96,57.88
S01472,2024-11-09,ST01,C0023,P006,1,38.24,0.1,34.42,47.27
S01473,2024-05-15,ST01,C0132,P030,2,128.97,0.15,219.25,27.22
S01474,2023-04-22,ST07,C0177,P023,6,103.23,0.1,557.44,330.3
S01475,2024-03-14,ST02,C0172,P004,4,112.08,0.0,448.32,47.56
S01476,2023-09-30,ST01,C0075,P032,6,112.21,0.0,673.26,229.02
S01477,2023-11-25,ST06,C0039,P039,1,108.79,0.1,97.91,26.65
S01478,2023-02-17,ST05,C0159,P040,6,121.88,0.0,731.28,134.28
S01479,2024-08-30,ST06,C0154,P012,6,107.39,0.0,644.34,186.36
S01480,2025-06-05,ST03,C0027,P032,2,112.21,0.0,224.42,76.34
S01481,2023-08-03,ST05,C0100,P032,2,112.21,0.0,224.42,76.34
S01482,2024-01-31,ST03,C0117,P036,2,23.33,0.0,46.66,85.58
S01483,2023-01-14,ST03,C0075,P024,2,52.66,0.0,105.32,85.36
S01484,2024-12-24,ST07,C0046,P025,6,112.7,0.0,676.2,52.02
S01485,2024-06-16,ST07,C0067,P044,2,63.39,0.0,126.78,105.1
S01486,2023-12-27,ST01,C0189,P048,6,131.28,0.1,708.91,111.06
S01487,2023-08-10,ST05,C0052,P013,3,87.68,0.0,263.04,123.33
S01488,2025-06-01,ST05,C0005,P029,5,106.78,0.1,480.51,266.3
S01489,2024-06-13,ST06,C0131,P032,1,112.21,0.0,112.21,38.17
S01490,2024-09-21,ST03,C0006,P030,1,128.97,0.0,128.97,13.61
S01491,2024-09-19,ST07,C0175,P040,5,121.88,0.15,517.99,111.9
S01492,2023-05-22,ST06,C0019,P023,2,103.23,0.15,175.49,110.1
S01493,2024-12-03,ST05,C0128,P029,5,106.78,0.15,453.81,266.3
S01494,2023-08-15,ST07,C0102,P012,6,107.39,0.15,547.69,186.36
S01495,2024-03-31,ST06,C0041,P014,4,97.8,0.0,391.2,192.52
S01496,2024-09-16,ST08,C0048,P018,4,75.37,0.05,286.41,162.4
S01497,2023-11-05,ST03,C0044,P021,3,130.5,0.1,352.35,61.65
S01498,2025-06-02,ST07,C0005,P010,1,55.91,0.05,53.11,58.09
S01499,2024-11-22,ST02,C0139,P023,2,103.23,0.1,185.81,110.1
S01500,2023-02-24,ST06,C0008,P009,5,128.46,0.15,545.96,90.3
S01501,2023-11-20,ST05,C0039,P011,1,96.17,0.0,96.17,45.75
S01502,2023-05-21,ST07,C0197,P021,2,130.5,0.0,261.0,41.1
S01503,2024-05-03,ST06,C0152,P010,3,55.91,0.15,142.57,174.27
S01504,2023-04-08,ST07,C0149,P045,2,128.71,0.05,244.55,92.94
S01505,2024-03-20,ST03,C0119,P016,6,134.43,0.05,766.25,95.94
S01506,2023-10-16,ST05,C0160,P012,6,107.39,0.0,644.34,186.36
S01507,2024-05-23,ST07,C0111,P003,1,37.7,0.0,37.7,32.34
S01508,2024-08-10,ST01,C0067,P043,6,121.53,0.15,619.8,283.02
S01509,2023-11-13,ST02,C0087,P036,2,23.33,0.0,46.66,85.58
S01510,2025-03-23,ST04,C0028,P047,6,84.64,0.1,457.06,145.62
S01511,2024-10-29,ST01,C0011,P049,3,76.91,0.1,207.66,76.56
S01512,2023-01-20,ST03,C0058,P035,1,24.85,0.15,21.12,52.9
S01513,2023-12-11,ST03,C0046,P006,1,38.24,0.0,38.24,47.27
S01514,2024-10-21,ST05,C0096,P005,5,99.71,0.15,423.77,280.0
S01515,2023-08-17,ST06,C0183,P008,5,103.99,0.0,519.95,244.45
S01516,2023-02-05,ST07,C0140,P028,5,93.53,0.05,444.27,197.75
S01517,2024-10-05,ST01,C0077,P026,1,48.78,0.1,43.9,38.46
S01518,2024-05-24,ST06,C0136,P008,3,103.99,0.1,280.77,146.67
S01519,2024-05-09,ST07,C0015,P035,3,24.85,0.0,74.55,158.7
S01520,2024-03-22,ST01,C0035,P049,1,76.91,0.05,73.06,25.52
S01521,2024-05-31,ST08,C0146,P012,4,107.39,0.15,365.13,124.24
S01522,2024-05-10,ST04,C0123,P034,3,77.23,0.1,208.52,124.95
S01523,2023-10-22,ST07,C0199,P021,6,130.5,0.05,743.85,123.3
S01524,2024-03-02,ST05,C0103,P019,6,49.2,0.0,295.2,284.64
S01525,2025-03-01,ST03,C0112,P039,2,108.79,0.0,217.58,53.3
S01526,2024-06-29,ST02,C0047,P043,5,121.53,0.0,607.65,235.85
S01527,2025-02-22,ST03,C0112,P046,2,33.17,0.0,66.34,102.18
S01528,2023-05-27,ST01,C0047,P013,3,87.68,0.15,223.58,123.33
S01529,2024-04-28,ST05,C0012,P005,2,99.71,0.1,179.48,112.0
S01530,2024-02-14,ST04,C0137,P017,1,25.33,0.0,25.33,57.37
S01531,2025-01-16,ST02,C0125,P047,1,84.64,0.05,80.41,24.27
S01532,2024-05-08,ST03,C0115,P040,4,121.88,0.1,438.77,89.52
S01533,2024-02-18,ST05,C0153,P040,5,121.88,0.15,517.99,111.9
S01534,2024-12-07,ST03,C0025,P034,5,77.23,0.15,328.23,208.25
S01535,2024-04-05,ST01,C0029,P013,1,87.68,0.0,87.68,41.11
S01536,2024-10-30,ST07,C0109,P028,1,93.53,0.15,79.5,39.55
S01537,2025-03-15,ST03,C0191,P045,6,128.71,0.0,772.26,278.82
S01538,2024-07-18,ST06,C0002,P004,2,112.08,0.15,190.54,23.78
S01539,2023-11-28,ST06,C0139,P011,2,96.17,0.1,173.11,91.5
S01540,2024-07-18,ST02,C0049,P026,1,48.78,0.0,48.78,38.46
S01541,2023-10-20,ST06,C0012,P041,2,102.52,0.0,205.04,88.7
S01542,2023-02-27,ST04,C0136,P016,5,134.43,0.15,571.33,79.95
S01543,2025-05-31,ST03,C0091,P001,4,144.68,0.1,520.85,89.92
S01544,2025-01-16,ST01,C0169,P011,1,96.17,0.05,91.36,45.75
S01545,2023-06-22,ST07,C0137,P026,2,48.78,0.05,92.68,76.92
S01546,2024-09-14,ST04,C0112,P049,2,76.91,0.0,153.82,51.04
S01547,2024-11-28,ST07,C0053,P036,6,23.33,0.0,139.98,256.74
S01548,2023-05-21,ST07,C0124,P014,6,97.8,0.0,586.8,288.78
S01549,2023-09-15,ST02,C0087,P033,6,113.38,0.1,612.25,302.34
S01550,2024-01-09,ST07,C0197,P049,2,76.91,0.05,146.13,51.04
S01551,2023-10-21,ST04,C0027,P030,4,128.97,0.1,464.29,54.44
S01552,2023-03-29,ST02,C0199,P020,1,98.43,0.0,98.43,59.88
S01553,2024-08-23,ST03,C0040,P013,2,87.68,0.0,175.36,82.22
S01554,2023-02-09,ST03,C0156,P046,1,33.17,0.15,28.19,51.09
S01555,2025-05-04,ST04,C0131,P035,3,24.85,0.0,74.55,158.7
S01556,2023-06-12,ST02,C0189,P030,5,128.97,0.05,612.61,68.05
S01557,2023-01-29,ST01,C0182,P021,4,130.5,0.05,495.9,82.2
S01558,2023-04-08,ST02,C0099,P032,6,112.21,0.0,673.26,229.02
S01559,2023-06-24,ST06,C0194,P028,5,93.53,0.0,467.65,197.75
S01560,2023-01-29,ST02,C0163,P001,6,144.68,0.0,868.08,134.88
S01561,2024-08-07,ST02,C0198,P016,5,134.43,0.0,672.15,79.95
S01562,2023-12-21,ST08,C0156,P030,4,128.97,0.0,515.88,54.44
S01563,2024-03-22,ST02,C0129,P030,3,128.97,0.1,348.22,40.83
S01564,2024-07-22,ST04,C0149,P027,5,121.52,0.15,516.46,67.05
S01565,2024-06-21,ST08,C0090,P020,2,98.43,0.15,167.33,119.76
S01566,2023-02-14,ST03,C0005,P044,6,63.39,0.05,361.32,315.3
S01567,2023-07-21,ST07,C0095,P025,5,112.7,0.05,535.32,43.35
S01568,2024-10-15,ST06,C0044,P049,5,76.91,0.0,384.55,127.6
S01569,2023-01-12,ST08,C0083,P009,2,128.46,0.0,256.92,36.12
S01570,2025-04-19,ST03,C0130,P040,3,121.88,0.0,365.64,67.14
S01571,2024-08-20,ST05,C0155,P015,6,36.23,0.05,206.51,141.24
S01572,2025-04-25,ST01,C0163,P041,4,102.52,0.15,348.57,177.4
S01573,2025-01-28,ST01,C0035,P020,4,98.43,0.0,393.72,239.52
S01574,2024-03-02,ST03,C0122,P041,5,102.52,0.05,486.97,221.75
S01575,2024-08-05,ST05,C0152,P028,1,93.53,0.05,88.85,39.55
S01576,2023-11-25,ST07,C0159,P037,4,142.97,0.0,571.88,37.04
S01577,2024-11-08,ST08,C0001,P036,3,23.33,0.15,59.49,128.37
S01578,2025-03-22,ST05,C0128,P044,5,63.39,0.0,316.95,262.75
S01579,2025-01-18,ST05,C0159,P044,4,63.39,0.0,253.56,210.2
S01580,2024-12-24,ST04,C0131,P005,5,99.71,0.1,448.69,280.0
S01581,2023-02-23,ST07,C0029,P020,4,98.43,0.0,393.72,239.52
S01582,2024-07-16,ST06,C0118,P019,2,49.2,0.05,93.48,94.88
S01583,2024-04-26,ST02,C0149,P047,4,84.64,0.0,338.56,97.08
S01584,2024-10-30,ST01,C0150,P050,3,61.96,0.0,185.88,173.64
S01585,2025-01-30,ST03,C0003,P021,6,130.5,0.15,665.55,123.3
S01586,2023-03-12,ST01,C0101,P033,3,113.38,0.0,340.14,151.17
S01587,2023-07-16,ST03,C0009,P008,4,103.99,0.0,415.96,195.56
S01588,2024-04-18,ST07,C0011,P030,4,128.97,0.0,515.88,54.44
S01589,2023-04-03,ST01,C0155,P036,1,23.33,0.1,21.0,42.79
S01590,2023-07-30,ST05,C0070,P012,3,107.39,0.1,289.95,93.18
S01591,2023-12-18,ST04,C0198,P007,1,124.91,0.1,112.42,47.76
S01592,2023-06-25,ST04,C0147,P035,6,24.85,0.0,149.1,317.4
S01593,2024-08-21,ST05,C0124,P022,6,102.95,0.1,555.93,179.58
S01594,2024-06-03,ST08,C0061,P036,3,23.33,0.15,59.49,128.37
S01595,2025-05-13,ST06,C0142,P007,4,124.91,0.0,499.64,191.04
S01596,2024-05-23,ST08,C0039,P001,3,144.68,0.0,434.04,67.44
S01597,2024-05-23,ST04,C0001,P004,1,112.08,0.15,95.27,11.89
S01598,2024-11-10,ST07,C0185,P023,6,103.23,0.05,588.41,330.3
S01599,2024-11-29,ST06,C0152,P007,6,124.91,0.0,749.46,286.56
S01600,2024-06-09,ST07,C0092,P002,3,87.83,0.0,263.49,84.81
S01601,2024-09-06,ST04,C0067,P036,4,23.33,0.1,83.99,171.16
S01602,2024-10-02,ST07,C0076,P043,4,121.53,0.1,437.51,188.68
S01603,2024-01-25,ST08,C0129,P004,6,112.08,0.0,672.48,71.34
S01604,2023-04-05,ST08,C0031,P042,2,132.25,0.05,251.27,74.08
S01605,2024-12-22,ST01,C0009,P042,1,132.25,0.15,112.41,37.04
S01606,2024-05-16,ST07,C0053,P049,3,76.91,0.15,196.12,76.56
S01607,2024-04-04,ST04,C0013,P008,3,103.99,0.0,311.97,146.67
S01608,2024-08-22,ST03,C0065,P020,5,98.43,0.1,442.94,299.4
S01609,2024-05-01,ST08,C0101,P003,3,37.7,0.15,96.14,97.02
S01610,2024-06-30,ST07,C0109,P022,3,102.95,0.0,308.85,89.79
S01611,2025-04-30,ST07,C0010,P020,2,98.43,0.0,196.86,119.76
S01612,2025-04-02,ST06,C0083,P008,5,103.99,0.1,467.95,244.45
S01613,2024-05-16,ST03,C0123,P028,3,93.53,0.05,266.56,118.65
S01614,2025-06-27,ST03,C0046,P050,2,61.96,0.0,123.92,115.76
S01615,2025-02-08,ST06,C0003,P039,2,108.79,0.0,217.58,53.3
S01616,2024-01-11,ST05,C0166,P041,4,102.52,0.0,410.08,177.4
S01617,2024-07-30,ST05,C0128,P017,4,25.33,0.05,96.25,229.48
S01618,2025-01-22,ST05,C0139,P020,6,98.43,0.0,590.58,359.28
S01619,2023-10-22,ST04,C0153,P024,5,52.66,0.05,250.13,213.4
S01620,2023-08-08,ST02,C0044,P021,2,130.5,0.1,234.9,41.1
S01621,2024-05-12,ST01,C0081,P015,4,36.23,0.0,144.92,94.16
S01622,2023-12-08,ST06,C0074,P009,6,128.46,0.0,770.76,108.36
S01623,2024-05-16,ST03,C0027,P014,6,97.8,0.1,528.12,288.78
S01624,2024-11-09,ST04,C0001,P004,4,112.08,0.0,448.32,47.56
S01625,2023-11-24,ST02,C0048,P043,1,121.53,0.15,103.3,47.17
S01626,2024-02-17,ST04,C0121,P050,6,61.96,0.0,371.76,347.28
S01627,2025-05-24,ST08,C0119,P041,2,102.52,0.05,194.79,88.7
S01628,2023-01-01,ST04,C0070,P050,5,61.96,0.0,309.8,289.4
S01629,2023-02-01,ST06,C0083,P036,5,23.33,0.0,116.65,213.95
S01630,2023-09-17,ST05,C0047,P011,2,96.17,0.15,163.49,91.5
S01631,2023-01-15,ST06,C0036,P023,1,103.23,0.05,98.07,55.05
S01632,2023-05-04,ST06,C0129,P008,4,103.99,0.0,415.96,195.56
S01633,2025-03-22,ST08,C0022,P040,1,121.88,0.0,121.88,22.38
S01634,2023-01-06,ST01,C0014,P022,3,102.95,0.0,308.85,89.79
S01635,2025-06-15,ST05,C0024,P039,4,108.79,0.05,413.4,106.6
S01636,2023-07-15,ST08,C0069,P020,2,98.43,0.0,196.86,119.76
S01637,2023-10-14,ST06,C0055,P041,2,102.52,0.0,205.04,88.7
S01638,2024-12-03,ST05,C0136,P029,1,106.78,0.05,101.44,53.26
S01639,2025-05-09,ST05,C0092,P008,6,103.99,0.1,561.55,293.34
S01640,2025-01-19,ST05,C0052,P030,3,128.97,0.1,348.22,40.83
S01641,2025-04-17,ST06,C0010,P014,2,97.8,0.05,185.82,96.26
S01642,2024-04-10,ST01,C0137,P033,2,113.38,0.0,226.76,100.78
S01643,2024-06-03,ST04,C0136,P008,4,103.99,0.0,415.96,195.56
S01644,2024-06-04,ST04,C0177,P005,2,99.71,0.15,169.51,112.0
S01645,2023-03-27,ST03,C0154,P034,4,77.23,0.0,308.92,166.6
S01646,2024-02-24,ST03,C0122,P033,5,113.38,0.0,566.9,251.95
S01647,2023-05-23,ST08,C0045,P023,5,103.23,0.05,490.34,275.25
S01648,2023-08-30,ST05,C0003,P013,5,87.68,0.05,416.48,205.55
S01649,2025-03-21,ST02,C0081,P012,3,107.39,0.0,322.17,93.18
S01650,2023-08-16,ST05,C0114,P008,4,103.99,0.0,415.96,195.56
S01651,2023-08-22,ST06,C0055,P043,6,121.53,0.0,729.18,283.02
S01652,2023-10-01,ST01,C0132,P031,1,145.67,0.1,131.1,12.94
S01653,2024-06-03,ST06,C0028,P037,4,142.97,0.15,486.1,37.04
S01654,2024-06-02,ST05,C0049,P031,3,145.67,0.05,415.16,38.82
S01655,2023-07-18,ST08,C0023,P032,4,112.21,0.15,381.51,152.68
S01656,2023-03-12,ST07,C0042,P025,5,112.7,0.0,563.5,43.35
S01657,2023-10-23,ST04,C0058,P020,4,98.43,0.0,393.72,239.52
S01658,2024-03-15,ST05,C0155,P038,4,124.25,0.15,422.45,223.48
S01659,2024-03-20,ST06,C0068,P028,1,93.53,0.1,84.18,39.55
S01660,2025-03-30,ST01,C0148,P038,6,124.25,0.0,745.5,335.22
S01661,2024-10-02,ST06,C0013,P008,4,103.99,0.0,415.96,195.56
S01662,2025-01-16,ST04,C0005,P037,6,142.97,0.15,729.15,55.56
S01663,2023-03-28,ST02,C0042,P022,6,102.95,0.0,617.7,179.58
S01664,2024-08-08,ST07,C0153,P035,6,24.85,0.1,134.19,317.4
S01665,2023-02-04,ST03,C0074,P019,6,49.2,0.0,295.2,284.64
S01666,2025-01-06,ST05,C0071,P025,5,112.7,0.15,478.97,43.35
S01667,2023-12-14,ST08,C0186,P040,5,121.88,0.0,609.4,111.9
S01668,2024-12-11,ST06,C0044,P029,4,106.78,0.0,427.12,213.04
S01669,2025-04-19,ST06,C0182,P041,5,102.52,0.0,512.6,221.75
S01670,2023-11-01,ST02,C0190,P034,5,77.23,0.0,386.15,208.25
S01671,2025-03-12,ST02,C0037,P012,4,107.39,0.15,365.13,124.24
S01672,2024-01-31,ST02,C0119,P038,2,124.25,0.0,248.5,111.74
