SalesID,OrderDate,StoreID,CustomerID,ProductID,EmployeeID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,Channel
SAL01460,2023-01-22,STR02,CUS0385,PRD120,EMP013,2,74.57,0.0,149.14,83.76,65.38,Online
SAL01461,2023-09-05,STR15,CUS0410,PRD098,EMP054,3,567.94,0.15,1448.25,817.77,630.48,Mobile App
SAL01462,2025-08-13,STR15,CUS0321,PRD131,EMP031,4,294.87,0.0,1179.48,729.56,449.92,Mobile App
SAL01463,2022-06-07,STR11,CUS0688,PRD038,EMP080,4,442.44,0.0,1769.76,1248.68,521.08,Online
SAL01464,2022-09-03,STR14,CUS0796,PRD138,EMP059,1,811.51,0.05,770.93,397.57,373.36,Online
SAL01465,2024-06-12,STR20,CUS0218,PRD036,EMP060,1,1088.59,0.0,1088.59,443.25,645.34,Online
SAL01466,2024-09-27,STR07,CUS0267,PRD048,EMP070,3,125.89,0.15,321.02,301.71,19.31,Marketplace
SAL01467,2025-02-22,STR19,CUS0142,PRD008,EMP044,2,315.45,0.05,599.35,453.7,145.65,Online
SAL01468,2024-11-12,STR07,CUS0123,PRD126,EMP018,2,683.71,0.0,1367.42,727.0,640.42,Mobile App
SAL01469,2022-10-23,STR03,CUS0438,PRD106,EMP033,3,449.23,0.0,1347.69,1043.07,304.62,Marketplace
SAL01470,2023-11-24,STR20,CUS0473,PRD086,EMP022,4,1058.18,0.15,3597.81,1882.16,1715.65,Retail Store
SAL01471,2022-06-24,STR03,CUS0788,PRD039,EMP067,5,765.4,0.15,3252.95,1615.8,1637.15,Marketplace
SAL01472,2024-09-16,STR20,CUS0581,PRD017,EMP018,1,62.47,0.0,62.47,46.67,15.8,Marketplace
SAL01473,2023-04-07,STR01,CUS0557,PRD028,EMP031,1,140.7,0.15,119.59,78.7,40.89,Marketplace
SAL01474,2022-06-10,STR03,CUS0613,PRD093,EMP075,1,36.51,0.1,32.86,25.02,7.84,Online
SAL01475,2023-09-16,STR07,CUS0478,PRD061,EMP027,1,1245.44,0.0,1245.44,516.93,728.51,Mobile App
SAL01476,2024-04-22,STR06,CUS0380,PRD075,EMP074,4,553.6,0.1,1992.96,1096.4,896.56,Retail Store
SAL01477,2024-10-30,STR17,CUS0463,PRD007,EMP006,2,849.99,0.2,1359.98,1012.22,347.76,Retail Store
SAL01478,2023-05-18,STR08,CUS0745,PRD106,EMP047,2,449.23,0.1,808.61,695.38,113.23,Retail Store
SAL01479,2025-03-22,STR02,CUS0086,PRD057,EMP069,2,687.38,0.05,1306.02,677.98,628.04,Mobile App
SAL01480,2022-06-29,STR19,CUS0551,PRD010,EMP057,4,615.01,0.0,2460.04,1705.72,754.32,Mobile App
SAL01481,2023-06-20,STR20,CUS0641,PRD033,EMP075,2,283.64,0.15,482.19,231.08,251.11,Mobile App
SAL01482,2024-06-26,STR16,CUS0530,PRD078,EMP016,2,676.26,0.0,1352.52,814.9,537.62,Online
SAL01483,2024-02-10,STR04,CUS0015,PRD139,EMP042,1,240.32,0.2,192.26,163.6,28.66,Online
SAL01484,2023-05-26,STR20,CUS0685,PRD051,EMP011,1,442.87,0.1,398.58,316.52,82.06,Retail Store
SAL01485,2025-01-27,STR13,CUS0424,PRD141,EMP065,1,407.14,0.0,407.14,201.46,205.68,Mobile App
SAL01486,2025-01-24,STR02,CUS0487,PRD077,EMP032,1,549.27,0.0,549.27,270.53,278.74,Marketplace
SAL01487,2025-03-03,STR19,CUS0587,PRD019,EMP047,1,718.75,0.1,646.88,317.23,329.65,Mobile App
SAL01488,2024-08-24,STR06,CUS0074,PRD036,EMP066,1,1088.59,0.1,979.73,443.25,536.48,Online
SAL01489,2025-07-21,STR08,CUS0234,PRD129,EMP051,2,761.05,0.05,1445.99,918.5,527.49,Marketplace
SAL01490,2025-02-27,STR13,CUS0505,PRD003,EMP080,1,489.13,0.0,489.13,336.36,152.77,Online
SAL01491,2024-06-13,STR14,CUS0172,PRD033,EMP024,2,283.64,0.0,567.28,231.08,336.2,Online
SAL01492,2024-06-14,STR17,CUS0085,PRD083,EMP060,1,963.17,0.0,963.17,532.22,430.95,Online
SAL01493,2023-10-29,STR12,CUS0021,PRD112,EMP065,3,474.27,0.0,1422.81,1013.52,409.29,Marketplace
SAL01494,2024-04-21,STR15,CUS0583,PRD067,EMP066,3,250.83,0.05,714.87,420.03,294.84,Marketplace
SAL01495,2024-07-12,STR12,CUS0743,PRD101,EMP026,1,207.03,0.1,186.33,119.74,66.59,Mobile App
SAL01496,2023-05-16,STR15,CUS0582,PRD147,EMP027,2,178.89,0.15,304.11,146.68,157.43,Retail Store
SAL01497,2023-08-29,STR05,CUS0663,PRD146,EMP061,3,1041.45,0.05,2968.13,1298.79,1669.34,Online
SAL01498,2025-04-16,STR05,CUS0046,PRD129,EMP015,4,761.05,0.15,2587.57,1837.0,750.57,Online
SAL01499,2023-01-29,STR05,CUS0364,PRD107,EMP004,1,931.81,0.0,931.81,455.39,476.42,Online
SAL01500,2023-12-17,STR19,CUS0568,PRD018,EMP022,4,746.19,0.05,2835.52,2160.28,675.24,Marketplace
SAL01501,2023-07-17,STR11,CUS0682,PRD064,EMP043,1,396.23,0.0,396.23,173.67,222.56,Retail Store
SAL01502,2025-01-19,STR14,CUS0789,PRD026,EMP068,1,795.2,0.1,715.68,425.04,290.64,Mobile App
SAL01503,2023-08-21,STR02,CUS0414,PRD066,EMP014,4,612.55,0.15,2082.67,1396.24,686.43,Online
SAL01504,2024-05-30,STR02,CUS0779,PRD002,EMP056,2,1009.51,0.0,2019.02,919.9,1099.12,Online
SAL01505,2023-03-01,STR17,CUS0469,PRD010,EMP046,2,615.01,0.15,1045.52,852.86,192.66,Online
SAL01506,2025-04-20,STR10,CUS0362,PRD139,EMP011,1,240.32,0.0,240.32,163.6,76.72,Online
SAL01507,2023-09-08,STR04,CUS0511,PRD083,EMP009,1,963.17,0.1,866.85,532.22,334.63,Retail Store
SAL01508,2023-07-30,STR07,CUS0693,PRD122,EMP024,5,208.69,0.0,1043.45,496.8,546.65,Online
SAL01509,2022-10-11,STR07,CUS0748,PRD125,EMP009,2,266.76,0.05,506.84,386.56,120.28,Online
SAL01510,2024-06-01,STR08,CUS0685,PRD119,EMP001,3,978.16,0.2,2347.58,1238.55,1109.03,Online
SAL01511,2024-12-05,STR07,CUS0494,PRD010,EMP062,2,615.01,0.0,1230.02,852.86,377.16,Online
SAL01512,2023-11-04,STR13,CUS0297,PRD001,EMP043,3,770.35,0.2,1848.84,1263.69,585.15,Retail Store
SAL01513,2022-02-22,STR04,CUS0771,PRD068,EMP073,4,144.72,0.2,463.1,315.08,148.02,Online
SAL01514,2023-09-06,STR19,CUS0491,PRD148,EMP052,4,770.6,0.1,2774.16,1289.48,1484.68,Retail Store
SAL01515,2022-02-15,STR04,CUS0003,PRD137,EMP050,4,891.85,0.05,3389.03,1926.08,1462.95,Mobile App
SAL01516,2024-12-17,STR09,CUS0311,PRD004,EMP076,2,680.22,0.0,1360.44,556.52,803.92,Online
SAL01517,2023-11-27,STR01,CUS0225,PRD052,EMP073,1,657.48,0.1,591.73,420.1,171.63,Retail Store
SAL01518,2022-09-12,STR13,CUS0372,PRD113,EMP054,2,275.79,0.15,468.84,338.24,130.6,Marketplace
SAL01519,2024-08-28,STR19,CUS0616,PRD010,EMP052,1,615.01,0.0,615.01,426.43,188.58,Online
SAL01520,2024-11-01,STR01,CUS0579,PRD123,EMP040,2,183.07,0.0,366.14,165.66,200.48,Marketplace
SAL01521,2022-11-08,STR18,CUS0261,PRD084,EMP077,3,761.49,0.0,2284.47,967.71,1316.76,Online
SAL01522,2025-04-10,STR16,CUS0424,PRD023,EMP013,3,204.51,0.0,613.53,287.67,325.86,Retail Store
SAL01523,2024-01-21,STR14,CUS0744,PRD008,EMP063,3,315.45,0.15,804.4,680.55,123.85,Retail Store
SAL01524,2023-01-06,STR03,CUS0202,PRD119,EMP080,1,978.16,0.0,978.16,412.85,565.31,Retail Store
SAL01525,2024-10-21,STR08,CUS0459,PRD005,EMP004,1,1044.73,0.0,1044.73,444.23,600.5,Mobile App
SAL01526,2024-07-06,STR11,CUS0707,PRD132,EMP078,2,337.72,0.1,607.9,463.28,144.62,Mobile App
SAL01527,2025-05-14,STR02,CUS0372,PRD141,EMP079,2,407.14,0.0,814.28,402.92,411.36,Online
SAL01528,2024-08-11,STR04,CUS0662,PRD125,EMP006,2,266.76,0.1,480.17,386.56,93.61,Retail Store
SAL01529,2023-07-30,STR03,CUS0531,PRD085,EMP013,1,294.47,0.0,294.47,123.78,170.69,Retail Store
SAL01530,2024-01-17,STR02,CUS0600,PRD010,EMP072,1,615.01,0.1,553.51,426.43,127.08,Mobile App
SAL01531,2023-06-21,STR17,CUS0720,PRD069,EMP036,2,751.25,0.0,1502.5,689.96,812.54,Retail Store
SAL01532,2023-03-25,STR19,CUS0544,PRD077,EMP079,5,549.27,0.2,2197.08,1352.65,844.43,Mobile App
SAL01533,2022-03-11,STR07,CUS0484,PRD069,EMP020,2,751.25,0.05,1427.38,689.96,737.42,Mobile App
SAL01534,2022-11-23,STR01,CUS0540,PRD132,EMP068,3,337.72,0.0,1013.16,694.92,318.24,Marketplace
SAL01535,2024-12-22,STR14,CUS0437,PRD150,EMP032,2,503.81,0.0,1007.62,709.52,298.1,Online
SAL01536,2025-04-15,STR11,CUS0071,PRD149,EMP046,1,741.32,0.0,741.32,318.54,422.78,Marketplace
SAL01537,2023-05-04,STR16,CUS0135,PRD075,EMP069,1,553.6,0.15,470.56,274.1,196.46,Marketplace
SAL01538,2025-01-19,STR12,CUS0513,PRD115,EMP040,1,704.07,0.0,704.07,333.3,370.77,Marketplace
SAL01539,2022-01-05,STR07,CUS0031,PRD129,EMP049,1,761.05,0.0,761.05,459.25,301.8,Online
SAL01540,2024-09-13,STR05,CUS0649,PRD055,EMP049,2,259.86,0.15,441.76,318.08,123.68,Marketplace
SAL01541,2023-04-22,STR20,CUS0550,PRD007,EMP045,2,849.99,0.0,1699.98,1012.22,687.76,Online
SAL01542,2022-04-18,STR17,CUS0255,PRD016,EMP058,2,1088.09,0.15,1849.75,880.02,969.73,Marketplace
SAL01543,2023-09-03,STR12,CUS0560,PRD082,EMP059,1,1046.61,0.0,1046.61,482.94,563.67,Marketplace
SAL01544,2025-03-10,STR16,CUS0699,PRD036,EMP075,1,1088.59,0.05,1034.16,443.25,590.91,Retail Store
SAL01545,2022-10-06,STR05,CUS0127,PRD114,EMP065,2,463.43,0.2,741.49,538.74,202.75,Marketplace
SAL01546,2022-03-30,STR07,CUS0691,PRD014,EMP009,1,110.38,0.15,93.82,62.66,31.16,Mobile App
SAL01547,2022-10-17,STR17,CUS0421,PRD035,EMP047,1,262.64,0.15,223.24,153.36,69.88,Online
SAL01548,2024-04-26,STR16,CUS0627,PRD073,EMP043,1,872.19,0.0,872.19,447.52,424.67,Mobile App
SAL01549,2023-11-14,STR09,CUS0297,PRD006,EMP072,5,1065.43,0.1,4794.44,2170.5,2623.94,Mobile App
SAL01550,2023-08-06,STR15,CUS0074,PRD028,EMP045,4,140.7,0.0,562.8,314.8,248.0,Retail Store
SAL01551,2024-01-14,STR08,CUS0314,PRD110,EMP005,4,226.13,0.15,768.84,538.48,230.36,Retail Store
SAL01552,2022-08-11,STR06,CUS0348,PRD128,EMP053,1,389.92,0.05,370.42,162.48,207.94,Online
SAL01553,2024-04-14,STR19,CUS0714,PRD116,EMP058,2,763.65,0.0,1527.3,723.5,803.8,Marketplace
SAL01554,2023-11-29,STR15,CUS0331,PRD146,EMP071,3,1041.45,0.0,3124.35,1298.79,1825.56,Online
SAL01555,2022-01-20,STR10,CUS0162,PRD064,EMP054,1,396.23,0.0,396.23,173.67,222.56,Retail Store
SAL01556,2022-08-07,STR16,CUS0498,PRD003,EMP034,2,489.13,0.15,831.52,672.72,158.8,Online
SAL01557,2024-08-05,STR15,CUS0775,PRD056,EMP066,1,1182.21,0.0,1182.21,508.96,673.25,Mobile App
SAL01558,2024-06-16,STR15,CUS0039,PRD124,EMP056,2,801.35,0.0,1602.7,1058.4,544.3,Online
SAL01559,2022-07-27,STR03,CUS0691,PRD059,EMP015,2,992.43,0.0,1984.86,929.72,1055.14,Marketplace
SAL01560,2024-05-21,STR17,CUS0573,PRD028,EMP077,2,140.7,0.2,225.12,157.4,67.72,Mobile App
SAL01561,2023-04-05,STR12,CUS0315,PRD082,EMP026,2,1046.61,0.0,2093.22,965.88,1127.34,Marketplace
SAL01562,2024-10-28,STR14,CUS0614,PRD138,EMP059,3,811.51,0.0,2434.53,1192.71,1241.82,Marketplace
SAL01563,2025-03-01,STR06,CUS0697,PRD021,EMP002,3,158.66,0.15,404.58,229.44,175.14,Mobile App
SAL01564,2023-10-26,STR03,CUS0495,PRD042,EMP011,3,576.17,0.15,1469.23,1022.19,447.04,Mobile App
SAL01565,2024-03-31,STR01,CUS0664,PRD019,EMP070,2,718.75,0.0,1437.5,634.46,803.04,Mobile App
SAL01566,2022-10-17,STR01,CUS0756,PRD077,EMP074,1,549.27,0.0,549.27,270.53,278.74,Retail Store
SAL01567,2023-11-11,STR20,CUS0021,PRD099,EMP009,3,228.91,0.0,686.73,316.68,370.05,Retail Store
SAL01568,2023-12-15,STR12,CUS0744,PRD047,EMP032,1,494.38,0.2,395.5,265.69,129.81,Online
SAL01569,2023-10-24,STR01,CUS0054,PRD112,EMP050,1,474.27,0.1,426.84,337.84,89.0,Online
SAL01570,2024-06-26,STR02,CUS0715,PRD005,EMP055,3,1044.73,0.0,3134.19,1332.69,1801.5,Retail Store
SAL01571,2023-08-06,STR01,CUS0629,PRD110,EMP014,1,226.13,0.1,203.52,134.62,68.9,Online
SAL01572,2024-08-29,STR08,CUS0394,PRD035,EMP056,1,262.64,0.0,262.64,153.36,109.28,Online
SAL01573,2024-08-20,STR12,CUS0065,PRD121,EMP047,3,335.41,0.0,1006.23,596.97,409.26,Mobile App
SAL01574,2025-01-09,STR03,CUS0544,PRD130,EMP030,2,56.45,0.2,90.32,62.86,27.46,Mobile App
SAL01575,2024-06-11,STR05,CUS0037,PRD108,EMP041,2,615.47,0.0,1230.94,535.28,695.66,Retail Store
SAL01576,2024-11-05,STR02,CUS0216,PRD145,EMP068,4,934.5,0.15,3177.3,1892.8,1284.5,Retail Store
SAL01577,2022-01-14,STR07,CUS0214,PRD004,EMP046,5,680.22,0.15,2890.94,1391.3,1499.64,Marketplace
SAL01578,2022-06-19,STR17,CUS0479,PRD055,EMP008,3,259.86,0.1,701.62,477.12,224.5,Mobile App
SAL01579,2024-06-27,STR17,CUS0615,PRD121,EMP011,6,335.41,0.0,2012.46,1193.94,818.52,Online
SAL01580,2024-05-11,STR20,CUS0151,PRD075,EMP001,1,553.6,0.0,553.6,274.1,279.5,Mobile App
SAL01581,2023-04-04,STR07,CUS0325,PRD102,EMP067,1,589.12,0.1,530.21,440.51,89.7,Mobile App
SAL01582,2023-01-10,STR04,CUS0345,PRD087,EMP032,2,133.05,0.05,252.8,159.94,92.86,Mobile App
SAL01583,2024-10-22,STR01,CUS0189,PRD139,EMP061,2,240.32,0.15,408.54,327.2,81.34,Online
SAL01584,2023-01-25,STR01,CUS0160,PRD131,EMP021,1,294.87,0.05,280.13,182.39,97.74,Online
SAL01585,2022-04-15,STR15,CUS0633,PRD121,EMP024,4,335.41,0.2,1073.31,795.96,277.35,Mobile App
SAL01586,2025-01-01,STR03,CUS0153,PRD095,EMP026,1,414.17,0.0,414.17,198.13,216.04,Marketplace
SAL01587,2023-02-16,STR02,CUS0164,PRD058,EMP045,2,94.69,0.0,189.38,100.94,88.44,Mobile App
SAL01588,2025-02-02,STR06,CUS0021,PRD109,EMP063,1,1035.44,0.05,983.67,448.09,535.58,Mobile App
SAL01589,2022-01-05,STR18,CUS0446,PRD084,EMP047,2,761.49,0.0,1522.98,645.14,877.84,Marketplace
SAL01590,2023-12-26,STR02,CUS0062,PRD016,EMP073,3,1088.09,0.1,2937.84,1320.03,1617.81,Retail Store
SAL01591,2025-03-26,STR18,CUS0669,PRD079,EMP060,2,87.68,0.1,157.82,135.56,22.26,Mobile App
SAL01592,2023-12-20,STR15,CUS0068,PRD144,EMP050,2,377.82,0.05,717.86,316.0,401.86,Marketplace
SAL01593,2023-06-11,STR17,CUS0497,PRD084,EMP076,2,761.49,0.1,1370.68,645.14,725.54,Mobile App
SAL01594,2022-06-14,STR05,CUS0317,PRD060,EMP048,1,691.7,0.0,691.7,277.26,414.44,Online
SAL01595,2024-07-22,STR12,CUS0527,PRD079,EMP026,4,87.68,0.15,298.11,271.12,26.99,Marketplace
SAL01596,2024-09-28,STR18,CUS0193,PRD051,EMP030,1,442.87,0.1,398.58,316.52,82.06,Marketplace
SAL01597,2022-07-30,STR11,CUS0733,PRD035,EMP007,4,262.64,0.05,998.03,613.44,384.59,Retail Store
SAL01598,2024-03-20,STR13,CUS0190,PRD077,EMP032,2,549.27,0.0,1098.54,541.06,557.48,Retail Store
SAL01599,2024-04-17,STR15,CUS0083,PRD002,EMP012,3,1009.51,0.1,2725.68,1379.85,1345.83,Marketplace
SAL01600,2025-01-04,STR18,CUS0267,PRD105,EMP031,2,351.53,0.2,562.45,416.82,145.63,Retail Store
SAL01601,2023-05-16,STR19,CUS0089,PRD063,EMP010,1,593.83,0.0,593.83,433.45,160.38,Online
SAL01602,2022-12-06,STR04,CUS0676,PRD141,EMP010,3,407.14,0.15,1038.21,604.38,433.83,Mobile App
SAL01603,2023-07-15,STR13,CUS0171,PRD092,EMP024,1,235.59,0.2,188.47,132.85,55.62,Marketplace
SAL01604,2025-01-06,STR13,CUS0749,PRD129,EMP043,2,761.05,0.15,1293.78,918.5,375.28,Online
SAL01605,2025-07-16,STR15,CUS0104,PRD125,EMP071,1,266.76,0.0,266.76,193.28,73.48,Marketplace
SAL01606,2025-02-13,STR12,CUS0745,PRD140,EMP076,1,880.78,0.2,704.62,381.41,323.21,Online
SAL01607,2025-07-11,STR18,CUS0317,PRD025,EMP049,3,530.28,0.0,1590.84,691.14,899.7,Retail Store
SAL01608,2022-11-29,STR07,CUS0464,PRD062,EMP008,1,658.74,0.0,658.74,412.59,246.15,Mobile App
SAL01609,2023-07-09,STR09,CUS0364,PRD029,EMP054,1,360.57,0.2,288.46,255.51,32.95,Retail Store
SAL01610,2022-07-07,STR01,CUS0314,PRD112,EMP052,1,474.27,0.0,474.27,337.84,136.43,Mobile App
SAL01611,2024-07-12,STR14,CUS0733,PRD109,EMP043,2,1035.44,0.15,1760.25,896.18,864.07,Retail Store
SAL01612,2024-07-10,STR09,CUS0620,PRD110,EMP070,3,226.13,0.2,542.71,403.86,138.85,Online
SAL01613,2023-06-04,STR01,CUS0078,PRD081,EMP009,2,465.05,0.2,744.08,725.18,18.9,Mobile App
SAL01614,2023-08-27,STR04,CUS0697,PRD143,EMP021,1,384.27,0.0,384.27,182.41,201.86,Mobile App
SAL01615,2022-12-19,STR15,CUS0036,PRD132,EMP061,2,337.72,0.15,574.12,463.28,110.84,Marketplace
SAL01616,2023-11-02,STR10,CUS0502,PRD047,EMP064,1,494.38,0.0,494.38,265.69,228.69,Mobile App
SAL01617,2023-05-19,STR08,CUS0161,PRD138,EMP064,1,811.51,0.1,730.36,397.57,332.79,Mobile App
SAL01618,2024-01-13,STR16,CUS0475,PRD115,EMP070,4,704.07,0.1,2534.65,1333.2,1201.45,Online
SAL01619,2023-10-16,STR20,CUS0427,PRD137,EMP043,4,891.85,0.05,3389.03,1926.08,1462.95,Online
SAL01620,2022-04-21,STR15,CUS0161,PRD051,EMP006,2,442.87,0.05,841.45,633.04,208.41,Mobile App
SAL01621,2024-08-04,STR02,CUS0543,PRD016,EMP053,2,1088.09,0.0,2176.18,880.02,1296.16,Marketplace
SAL01622,2022-07-09,STR19,CUS0439,PRD031,EMP063,3,178.1,0.05,507.58,260.22,247.36,Marketplace
SAL01623,2022-05-15,STR14,CUS0684,PRD037,EMP071,2,451.39,0.15,767.36,395.6,371.76,Online
SAL01624,2025-03-06,STR06,CUS0716,PRD087,EMP024,1,133.05,0.1,119.75,79.97,39.78,Marketplace
SAL01625,2023-06-13,STR08,CUS0338,PRD018,EMP033,3,746.19,0.15,1902.78,1620.21,282.57,Mobile App
SAL01626,2023-08-19,STR16,CUS0513,PRD105,EMP021,2,351.53,0.15,597.6,416.82,180.78,Marketplace
SAL01627,2022-03-25,STR20,CUS0772,PRD026,EMP061,4,795.2,0.2,2544.64,1700.16,844.48,Retail Store
SAL01628,2025-02-22,STR02,CUS0052,PRD116,EMP028,3,763.65,0.0,2290.95,1085.25,1205.7,Mobile App
SAL01629,2022-04-12,STR04,CUS0136,PRD147,EMP043,3,178.89,0.05,509.84,220.02,289.82,Online
SAL01630,2023-09-10,STR13,CUS0714,PRD062,EMP036,4,658.74,0.0,2634.96,1650.36,984.6,Mobile App
SAL01631,2023-09-09,STR05,CUS0294,PRD055,EMP024,2,259.86,0.0,519.72,318.08,201.64,Retail Store
SAL01632,2022-01-10,STR17,CUS0385,PRD105,EMP023,5,351.53,0.0,1757.65,1042.05,715.6,Retail Store
SAL01633,2024-11-09,STR15,CUS0685,PRD004,EMP049,1,680.22,0.1,612.2,278.26,333.94,Mobile App
SAL01634,2024-08-07,STR01,CUS0473,PRD054,EMP026,3,728.13,0.05,2075.17,1497.69,577.48,Online
SAL01635,2024-01-30,STR15,CUS0787,PRD002,EMP010,1,1009.51,0.15,858.08,459.95,398.13,Retail Store
SAL01636,2024-03-05,STR16,CUS0203,PRD109,EMP068,3,1035.44,0.0,3106.32,1344.27,1762.05,Online
SAL01637,2024-08-08,STR16,CUS0142,PRD081,EMP080,3,465.05,0.1,1255.64,1087.77,167.87,Mobile App
SAL01638,2022-03-01,STR17,CUS0732,PRD020,EMP019,1,554.76,0.0,554.76,443.64,111.12,Marketplace
SAL01639,2024-12-10,STR05,CUS0786,PRD140,EMP069,1,880.78,0.0,880.78,381.41,499.37,Marketplace
SAL01640,2025-04-22,STR20,CUS0243,PRD028,EMP058,1,140.7,0.15,119.59,78.7,40.89,Marketplace
SAL01641,2025-02-23,STR02,CUS0616,PRD068,EMP072,1,144.72,0.15,123.01,78.77,44.24,Marketplace
SAL01642,2024-01-01,STR03,CUS0270,PRD113,EMP025,1,275.79,0.0,275.79,169.12,106.67,Online
SAL01643,2024-06-05,STR06,CUS0361,PRD121,EMP021,1,335.41,0.05,318.64,198.99,119.65,Online
SAL01644,2022-01-30,STR16,CUS0175,PRD064,EMP044,1,396.23,0.1,356.61,173.67,182.94,Mobile App
SAL01645,2022-08-17,STR19,CUS0533,PRD141,EMP077,1,407.14,0.0,407.14,201.46,205.68,Online
SAL01646,2022-11-18,STR06,CUS0332,PRD070,EMP007,1,956.79,0.15,813.27,441.84,371.43,Marketplace
SAL01647,2025-08-09,STR13,CUS0285,PRD018,EMP056,1,746.19,0.0,746.19,540.07,206.12,Retail Store
SAL01648,2024-02-13,STR13,CUS0315,PRD086,EMP010,3,1058.18,0.1,2857.09,1411.62,1445.47,Mobile App
SAL01649,2023-06-12,STR12,CUS0694,PRD121,EMP036,1,335.41,0.05,318.64,198.99,119.65,Online
SAL01650,2023-02-20,STR08,CUS0180,PRD118,EMP074,2,588.39,0.0,1176.78,746.94,429.84,Marketplace
SAL01651,2022-09-11,STR08,CUS0351,PRD143,EMP017,1,384.27,0.0,384.27,182.41,201.86,Marketplace
SAL01652,2023-02-19,STR18,CUS0763,PRD122,EMP076,1,208.69,0.2,166.95,99.36,67.59,Marketplace
SAL01653,2022-05-25,STR20,CUS0505,PRD083,EMP035,2,963.17,0.15,1637.39,1064.44,572.95,Retail Store
SAL01654,2025-05-10,STR10,CUS0259,PRD025,EMP057,2,530.28,0.1,954.5,460.76,493.74,Mobile App
SAL01655,2022-04-30,STR04,CUS0086,PRD145,EMP036,1,934.5,0.0,934.5,473.2,461.3,Retail Store
SAL01656,2022-11-12,STR20,CUS0685,PRD096,EMP073,5,1106.48,0.15,4702.54,2606.7,2095.84,Retail Store
SAL01657,2022-04-30,STR19,CUS0017,PRD095,EMP017,2,414.17,0.0,828.34,396.26,432.08,Mobile App
SAL01658,2025-07-19,STR08,CUS0290,PRD027,EMP062,1,517.78,0.15,440.11,221.4,218.71,Marketplace
SAL01659,2025-04-08,STR17,CUS0387,PRD096,EMP048,2,1106.48,0.1,1991.66,1042.68,948.98,Retail Store
SAL01660,2022-12-07,STR03,CUS0630,PRD117,EMP058,4,432.95,0.2,1385.44,1167.28,218.16,Marketplace
SAL01661,2022-04-27,STR13,CUS0074,PRD037,EMP052,1,451.39,0.0,451.39,197.8,253.59,Marketplace
SAL01662,2023-06-26,STR13,CUS0661,PRD094,EMP012,4,394.89,0.0,1579.56,1060.0,519.56,Retail Store
SAL01663,2025-06-06,STR20,CUS0211,PRD101,EMP010,5,207.03,0.15,879.88,598.7,281.18,Marketplace
SAL01664,2023-04-29,STR07,CUS0280,PRD007,EMP037,3,849.99,0.05,2422.47,1518.33,904.14,Online
SAL01665,2023-03-11,STR16,CUS0486,PRD015,EMP041,1,900.2,0.0,900.2,521.73,378.47,Online
SAL01666,2024-12-06,STR16,CUS0551,PRD021,EMP029,1,158.66,0.0,158.66,76.48,82.18,Marketplace
SAL01667,2022-09-01,STR15,CUS0571,PRD020,EMP068,1,554.76,0.15,471.55,443.64,27.91,Online
SAL01668,2022-11-25,STR14,CUS0178,PRD141,EMP066,2,407.14,0.2,651.42,402.92,248.5,Retail Store
SAL01669,2022-10-01,STR04,CUS0480,PRD033,EMP005,1,283.64,0.0,283.64,115.54,168.1,Retail Store
SAL01670,2025-07-30,STR09,CUS0747,PRD050,EMP002,3,228.4,0.0,685.2,437.73,247.47,Mobile App
SAL01671,2023-04-29,STR08,CUS0044,PRD001,EMP054,1,770.35,0.0,770.35,421.23,349.12,Mobile App
SAL01672,2022-04-10,STR01,CUS0591,PRD089,EMP053,1,1191.6,0.05,1132.02,496.57,635.45,Retail Store
SAL01673,2024-11-19,STR06,CUS0549,PRD088,EMP049,2,712.62,0.2,1140.19,755.0,385.19,Marketplace
SAL01674,2024-09-28,STR01,CUS0284,PRD064,EMP068,2,396.23,0.0,792.46,347.34,445.12,Mobile App
SAL01675,2024-09-16,STR14,CUS0661,PRD011,EMP052,3,357.41,0.05,1018.62,692.94,325.68,Mobile App
SAL01676,2022-04-26,STR15,CUS0478,PRD103,EMP037,3,1185.79,0.0,3557.37,1510.95,2046.42,Marketplace
SAL01677,2024-05-20,STR04,CUS0563,PRD137,EMP076,1,891.85,0.0,891.85,481.52,410.33,Marketplace
SAL01678,2023-06-23,STR15,CUS0446,PRD115,EMP033,3,704.07,0.0,2112.21,999.9,1112.31,Online
SAL01679,2022-02-01,STR17,CUS0117,PRD150,EMP008,1,503.81,0.0,503.81,354.76,149.05,Mobile App
SAL01680,2022-09-18,STR01,CUS0325,PRD080,EMP057,1,997.91,0.2,798.33,452.03,346.3,Marketplace
SAL01681,2022-09-23,STR18,CUS0062,PRD122,EMP061,3,208.69,0.2,500.86,298.08,202.78,Online
SAL01682,2023-11-12,STR14,CUS0060,PRD011,EMP056,1,357.41,0.1,321.67,230.98,90.69,Marketplace
SAL01683,2024-08-06,STR01,CUS0166,PRD048,EMP068,1,125.89,0.0,125.89,100.57,25.32,Marketplace
SAL01684,2023-11-07,STR14,CUS0124,PRD149,EMP079,1,741.32,0.0,741.32,318.54,422.78,Retail Store
SAL01685,2023-03-18,STR10,CUS0025,PRD068,EMP076,3,144.72,0.0,434.16,236.31,197.85,Online
SAL01686,2022-03-14,STR12,CUS0189,PRD140,EMP065,1,880.78,0.0,880.78,381.41,499.37,Mobile App
SAL01687,2025-05-28,STR20,CUS0776,PRD052,EMP049,3,657.48,0.0,1972.44,1260.3,712.14,Marketplace
